428,1732513165,198,175,3,-1,-1,3,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
422,1732513135,93,339,1,-1,-1,1,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
349,1732512769,598,258,4,-1,-1,4,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
228,1732512163,897,577,4,-1,-1,4,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
442,1732513236,178,245,2,-1,-1,2,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
126,1732511652,1765,253,5,-1,-1,5,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
74,1732511391,1952,390,7,-1,-1,7,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
488,1732513466,72,243,1,-1,-1,1,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
478,1732513416,123,292,3,-1,-1,3,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,1732511211,2204,418,9,-1,-1,9,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
85,1732511446,2288,160,6,-1,-1,6,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
526,1732513657,77,164,1,-1,-1,1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
215,1732512098,932,888,4,-1,-1,4,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
401,1732513030,54,835,1,-1,-1,1,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
540,1732513727,56,172,1,-1,-1,1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
412,1732513085,143,760,1,-1,-1,1,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
379,1732512920,718,368,4,-1,-1,4,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
373,1732512890,299,843,3,-1,-1,3,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
380,1732512925,286,835,2,-1,-1,2,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
25,1732511146,2376,571,19,-1,-1,19,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
491,1732513481,351,292,2,-1,-1,2,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
340,1732512724,540,874,4,-1,-1,4,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
131,1732511677,1949,519,5,-1,-1,5,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
201,1732512028,2118,56,5,-1,-1,5,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
104,1732511542,2292,389,8,-1,-1,8,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
489,1732513471,189,590,2,-1,-1,2,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
108,1732511562,2334,371,6,-1,-1,6,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
568,1732513867,180,270,2,-1,-1,2,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
455,1732513301,237,780,2,-1,-1,2,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
629,1732514173,52,164,1,-1,-1,1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,1732511171,2924,302,17,-1,-1,17,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
567,1732513862,127,419,2,-1,-1,2,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
448,1732513266,246,896,3,-1,-1,3,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
545,1732513752,80,583,1,-1,-1,1,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
398,1732513015,1124,288,4,-1,-1,4,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
158,1732511812,2107,551,5,-1,-1,5,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
544,1732513747,662,62,3,-1,-1,3,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
202,1732512033,2170,271,5,-1,-1,5,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
675,1732514404,12,59,1,-1,-1,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
634,1732514198,121,181,2,-1,-1,2,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
219,1732512118,2353,54,5,-1,-1,5,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
247,1732512258,2217,53,5,-1,-1,5,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
112,1732511582,2687,267,6,-1,-1,6,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
391,1732512980,1027,536,4,-1,-1,4,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
637,1732514213,177,163,1,-1,-1,1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
149,1732511767,1904,885,5,-1,-1,5,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
554,1732513797,37,731,1,-1,-1,1,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
413,1732513090,1338,164,4,-1,-1,4,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
493,1732513491,542,587,3,-1,-1,3,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
37,1732511206,3192,247,15,-1,-1,15,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
583,1732513942,153,554,2,-1,-1,2,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
605,1732514053,198,404,2,-1,-1,2,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
579,1732513922,0,755,1,-1,-1,1,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,1732511261,3385,60,10,-1,-1,10,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
288,1732512464,2066,177,5,-1,-1,5,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
670,1732514378,278,57,2,-1,-1,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
630,1732514178,443,159,3,-1,-1,3,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
255,1732512298,2228,285,5,-1,-1,5,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
106,1732511552,2673,590,7,-1,-1,7,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
679,1732514424,358,54,3,-1,-1,3,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
295,1732512499,2094,274,5,-1,-1,5,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
676,1732514409,305,155,2,-1,-1,2,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
596,1732514008,117,759,2,-1,-1,2,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
662,1732514338,312,243,2,-1,-1,2,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
698,1732514519,351,51,2,-1,-1,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
643,1732514243,155,545,1,-1,-1,1,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
734,1732514699,186,59,2,-1,-1,2,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
414,1732513095,1450,409,4,-1,-1,4,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
645,1732514253,145,596,1,-1,-1,1,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
580,1732513927,545,561,3,-1,-1,3,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
134,1732511692,2865,487,6,-1,-1,6,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
387,1732512960,1908,178,5,-1,-1,5,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
746,1732514759,135,175,1,-1,-1,1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
601,1732514033,468,572,3,-1,-1,3,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
726,1732514659,264,180,3,-1,-1,3,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
120,1732511622,2915,587,6,-1,-1,6,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
650,1732514278,131,740,2,-1,-1,2,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
135,1732511697,3348,146,6,-1,-1,6,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
378,1732512915,1897,397,5,-1,-1,5,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
355,1732512800,1909,505,5,-1,-1,5,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
685,1732514454,384,377,3,-1,-1,3,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
109,1732511567,3250,402,7,-1,-1,7,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
612,1732514088,231,901,2,-1,-1,2,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
785,1732514955,40,248,1,-1,-1,1,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
71,1732511376,3331,560,11,-1,-1,11,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
741,1732514734,340,263,3,-1,-1,3,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
793,1732514995,110,244,1,-1,-1,1,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
733,1732514694,252,407,3,-1,-1,3,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
786,1732514960,110,288,1,-1,-1,1,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
753,1732514795,310,263,2,-1,-1,2,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
837,1732515216,6,166,1,-1,-1,1,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
450,1732513276,1771,352,5,-1,-1,5,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
762,1732514840,498,62,3,-1,-1,3,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
768,1732514870,485,62,3,-1,-1,3,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
50,1732511271,3997,155,12,-1,-1,12,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
801,1732515035,366,58,3,-1,-1,3,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
755,1732514805,411,266,3,-1,-1,3,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
335,1732512699,1947,842,5,-1,-1,5,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
547,1732513762,1194,571,4,-1,-1,4,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
229,1732512168,3233,163,6,-1,-1,6,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
196,1732512003,3189,380,6,-1,-1,6,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
863,1732515346,4,266,1,-1,-1,1,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
250,1732512273,3300,55,6,-1,-1,6,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
184,1732511943,3182,511,6,-1,-1,6,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
521,1732513632,1857,168,5,-1,-1,5,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
259,1732512318,3319,161,6,-1,-1,6,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
576,1732513907,1621,286,4,-1,-1,4,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
736,1732514709,325,816,3,-1,-1,3,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
243,1732512238,3327,375,6,-1,-1,6,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
127,1732511657,3563,734,7,-1,-1,7,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
456,1732513306,1905,761,5,-1,-1,5,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
178,1732511912,3717,355,7,-1,-1,7,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
803,1732515045,105,841,2,-1,-1,2,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
804,1732515050,172,789,1,-1,-1,1,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
575,1732513902,1581,560,4,-1,-1,4,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
503,1732513541,1674,860,5,-1,-1,5,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
551,1732513782,1876,419,5,-1,-1,5,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
597,1732514013,2031,57,5,-1,-1,5,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
200,1732512023,3918,180,7,-1,-1,7,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
216,1732512103,3882,164,7,-1,-1,7,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
813,1732515095,323,782,2,-1,-1,2,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
585,1732513952,1863,394,4,-1,-1,4,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
796,1732515010,359,843,3,-1,-1,3,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
213,1732512088,3867,270,7,-1,-1,7,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
870,1732515381,611,251,2,-1,-1,2,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
850,1732515281,179,801,2,-1,-1,2,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
638,1732514218,1884,175,4,-1,-1,4,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,1732511366,4059,854,13,-1,-1,13,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
73,1732511386,4894,60,12,-1,-1,12,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
577,1732513912,2061,367,5,-1,-1,5,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
282,1732512434,3792,165,7,-1,-1,7,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
625,1732514153,1926,380,5,-1,-1,5,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
125,1732511647,4475,400,8,-1,-1,8,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
251,1732512278,3873,375,7,-1,-1,7,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
700,1732514529,1749,264,4,-1,-1,4,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
687,1732514464,1746,339,4,-1,-1,4,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
284,1732512444,3948,167,7,-1,-1,7,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
280,1732512424,3375,771,6,-1,-1,6,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
853,1732515296,555,756,2,-1,-1,2,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
304,1732512544,4016,59,7,-1,-1,7,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
151,1732511777,4746,151,8,-1,-1,8,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
929,1732515677,585,412,2,-1,-1,2,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
646,1732514258,2203,262,5,-1,-1,5,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
121,1732511627,5048,54,10,-1,-1,10,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
653,1732514293,2250,250,5,-1,-1,5,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
877,1732515416,785,594,2,-1,-1,2,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
616,1732514108,1968,776,5,-1,-1,5,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
36,1732511201,5140,523,18,-1,-1,18,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
931,1732515687,921,280,2,-1,-1,2,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
884,1732515451,1438,52,3,-1,-1,3,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
966,1732515862,934,156,2,-1,-1,2,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
874,1732515401,812,757,3,-1,-1,3,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
659,1732514323,2530,159,5,-1,-1,5,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
895,1732515506,738,772,2,-1,-1,2,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
658,1732514318,2406,340,5,-1,-1,5,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
382,1732512935,3636,582,6,-1,-1,6,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
39,1732511216,5649,296,17,-1,-1,17,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
677,1732514414,2599,166,5,-1,-1,5,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
385,1732512950,3845,398,6,-1,-1,6,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
981,1732515937,1005,266,2,-1,-1,2,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
399,1732513020,3951,265,6,-1,-1,6,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
458,1732513316,3879,59,6,-1,-1,6,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
293,1732512489,4038,738,6,-1,-1,6,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
715,1732514604,1946,753,4,-1,-1,4,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
403,1732513040,4114,283,6,-1,-1,6,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
42,1732511231,5931,276,16,-1,-1,16,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
324,1732512644,3976,838,7,-1,-1,7,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
43,1732511236,6204,57,16,-1,-1,16,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
344,1732512744,4716,56,7,-1,-1,7,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
483,1732513441,3825,253,6,-1,-1,6,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
559,1732513822,3698,51,6,-1,-1,6,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
486,1732513456,3983,181,6,-1,-1,6,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
141,1732511727,5004,897,9,-1,-1,9,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
49,1732511266,6232,152,14,-1,-1,14,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
565,1732513852,3720,147,6,-1,-1,6,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
409,1732513070,4110,542,6,-1,-1,6,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
618,1732514118,3504,163,6,-1,-1,6,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
170,1732511872,5365,581,8,-1,-1,8,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
223,1732512138,5681,59,8,-1,-1,8,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
333,1732512689,4376,816,7,-1,-1,7,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
80,1732511421,6230,277,11,-1,-1,11,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
358,1732512815,5067,53,7,-1,-1,7,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
635,1732514203,3583,157,6,-1,-1,6,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
739,1732514724,2580,773,4,-1,-1,4,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
477,1732513411,3844,843,6,-1,-1,6,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
620,1732514128,3595,397,6,-1,-1,6,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
153,1732511787,5842,509,9,-1,-1,9,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
370,1732512875,5061,283,7,-1,-1,7,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
712,1732514589,3489,153,5,-1,-1,5,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
724,1732514649,3450,149,6,-1,-1,6,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
742,1732514739,3494,60,5,-1,-1,5,60,-1,-1,-1,-1,-1,-1,-1,-1,-1
84,1732511441,6488,367,11,-1,-1,11,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
179,1732511917,6222,180,9,-1,-1,9,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
145,1732511747,5771,879,9,-1,-1,9,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
276,1732512404,5475,596,8,-1,-1,8,600,-1,-1,-1,-1,-1,-1,-1,-1,-1
738,1732514719,3402,416,6,-1,-1,6,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
758,1732514820,3475,254,4,-1,-1,4,300,-1,-1,-1,-1,-1,-1,-1,-1,-1
176,1732511902,5818,886,9,-1,-1,9,900,-1,-1,-1,-1,-1,-1,-1,-1,-1
754,1732514800,3449,397,5,-1,-1,5,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
86,1732511451,6846,385,12,-1,-1,12,420,-1,-1,-1,-1,-1,-1,-1,-1,-1
759,1732514825,3714,154,5,-1,-1,5,180,-1,-1,-1,-1,-1,-1,-1,-1,-1
